InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority
109880,SKU_1775,Backpack,-8,2025-05-25 22:00,-56.6,,Germany,1.4879923494579703,paypall,,Electronics,Online,Not Returned,UPS,,Medium
974808,SKU_1068,Wall Clock,-11,2025-05-26 00:00,-27.78,,Norway,1.688573369500665,paypall,,Furniture,Online,Not Returned,Royal Mail,,Medium
519040,SKU_1166,Wireless Mouse,39,2025-05-26 15:00,90.96,,Italy,0.08,Credit Card,28.52,Stationery,In-store,Not Returned,FedEx,London,Low
759576,SKU_1020,Desk Lamp,-18,2025-05-28 02:00,17.23,,Italy,0.35,Bank Transfer,,Electronics,Online,Not Returned,UPS,,High
819655,SKU_1718,T-shirt,29,2025-05-28 12:00,42.7,,Sweden,0.37,Credit Card,24.66,Electronics,In-store,Not Returned,Royal Mail,,Medium
237791,SKU_1330,Wireless Mouse,12,2025-05-28 15:00,93.93,,Australia,0.01,Bank Transfer,29.69,Apparel,Online,Not Returned,FedEx,London,High
812680,SKU_1181,White Mug,36,2025-05-28 22:00,21.67,,Australia,0.33,Bank Transfer,17.22,Furniture,In-store,Not Returned,FedEx,Amsterdam,Low
976005,SKU_1948,Notebook,-14,2025-05-29 05:00,-57.55,,Belgium,1.634008427716339,Credit Card,,Apparel,Online,Not Returned,DHL,,Medium
138056,SKU_1607,Office Chair,7,2025-05-29 09:00,86.65,,Belgium,0.09,Credit Card,27.75,Accessories,In-store,Not Returned,FedEx,Amsterdam,Low
710603,SKU_1534,USB Cable,38,2025-05-29 20:00,67.83,,France,0.2,Bank Transfer,7.47,Furniture,In-store,Not Returned,DHL,Amsterdam,Medium
130949,SKU_1978,Wall Clock,16,2025-05-30 05:00,6.82,,Norway,0.17,paypall,10.2,Furniture,In-store,Not Returned,UPS,Paris,High
412751,SKU_1554,T-shirt,-30,2025-05-30 12:00,67.49,,Australia,0.39,Credit Card,,Stationery,In-store,Not Returned,DHL,,Low
927908,SKU_1774,Desk Lamp,-41,2025-05-31 13:00,22.79,,Italy,0.3,Credit Card,,Furniture,Online,Not Returned,UPS,,High
461627,SKU_1063,Blue Pen,22,2025-06-01 09:00,64.39,,United Kingdom,0.09,Bank Transfer,8.65,Apparel,Online,Not Returned,DHL,Berlin,High
691413,SKU_1946,Headphones,-28,2025-06-02 02:00,-46.25,,United Kingdom,0.34,Credit Card,,Stationery,Online,Not Returned,DHL,,High
606810,SKU_1178,Wall Clock,-17,2025-06-02 10:00,-2.64,,Sweden,1.8892465684892568,paypall,,Electronics,In-store,Returned,UPS,,Low
205518,SKU_1682,Backpack,-42,2025-06-02 13:00,-96.22,,Belgium,0.21,Bank Transfer,,Furniture,Online,Not Returned,DHL,,High
667441,SKU_1664,Wireless Mouse,-16,2025-06-02 15:00,5.6,,Sweden,0.34,Bank Transfer,,Electronics,In-store,Not Returned,FedEx,,Medium
378905,SKU_1096,Wall Clock,31,2025-06-03 09:00,30.71,,Sweden,0.26,Bank Transfer,12.71,Furniture,Online,Not Returned,UPS,,High
723738,SKU_1309,Notebook,7,2025-06-03 16:00,6.26,,Belgium,0.4,Credit Card,7.85,Apparel,In-store,Not Returned,FedEx,Paris,Low
298824,SKU_1191,White Mug,-6,2025-06-03 19:00,75.01,,Italy,0.47,paypall,,Apparel,In-store,Not Returned,UPS,,Medium
770338,SKU_1314,Wireless Mouse,-35,2025-06-04 09:00,21.84,,Australia,0.41,paypall,,Electronics,In-store,Not Returned,FedEx,,Low
583843,SKU_1553,Wireless Mouse,-27,2025-06-04 19:00,-42.9,,Norway,0.27,Bank Transfer,,Accessories,Online,Not Returned,DHL,,High
264806,SKU_1925,Wall Clock,-29,2025-06-05 03:00,-51.7,,Norway,1.2710098758897077,paypall,,Furniture,Online,Not Returned,DHL,,Medium
275126,SKU_1139,White Mug,27,2025-06-05 08:00,30.61,,Australia,0.09,Credit Card,26.26,Stationery,In-store,Not Returned,DHL,Berlin,Low
703100,SKU_1233,Wireless Mouse,-39,2025-06-06 00:00,-86.72,,Portugal,0.28,Credit Card,,Electronics,Online,Not Returned,FedEx,,Low
140526,SKU_1903,T-shirt,-45,2025-06-06 05:00,4.69,,Norway,0.26,Credit Card,,Furniture,Online,Not Returned,UPS,,Medium
131879,SKU_1712,Headphones,16,2025-06-06 15:00,26.25,,France,0.13,Credit Card,9.61,Apparel,In-store,Not Returned,DHL,Paris,High
288513,SKU_1543,Backpack,32,2025-06-07 10:00,90.42,,Italy,0.12,Bank Transfer,27.1,Accessories,In-store,Not Returned,FedEx,Berlin,Low
565570,SKU_1718,Notebook,42,2025-06-07 19:00,28.47,,Spain,0.2,Credit Card,28.77,Furniture,Online,Not Returned,Royal Mail,Berlin,Low
551612,SKU_1853,Backpack,-41,2025-06-08 07:00,-18.93,,Australia,1.5662241719947705,paypall,,Stationery,Online,Returned,UPS,,High
164758,SKU_1083,Wall Clock,18,2025-06-09 21:00,6.07,,Germany,0.28,paypall,28.42,Apparel,In-store,Not Returned,FedEx,Rome,High
563544,SKU_1434,Desk Lamp,9,2025-06-09 23:00,54.96,,Sweden,0.1,Bank Transfer,18.56,Electronics,In-store,Returned,Royal Mail,London,High
239340,SKU_1041,Headphones,21,2025-06-10 03:00,17.71,,Spain,0.31,Credit Card,23.49,Apparel,In-store,Not Returned,UPS,Amsterdam,High
911700,SKU_1392,Desk Lamp,-40,2025-06-10 19:00,-16.65,,Belgium,1.95940214135763,Credit Card,,Electronics,In-store,Returned,UPS,,Medium
734258,SKU_1500,Headphones,11,2025-06-12 18:00,97.58,,Belgium,0.34,Bank Transfer,7.49,Electronics,In-store,Not Returned,FedEx,,Low
317493,SKU_1137,Office Chair,18,2025-06-13 00:00,79.34,,Germany,0.42,Credit Card,11.05,Furniture,In-store,Not Returned,UPS,Berlin,Low
400953,SKU_1948,T-shirt,-4,2025-06-13 01:00,20.7,,Sweden,0.09,Credit Card,,Apparel,In-store,Not Returned,UPS,,Medium
298866,SKU_1190,White Mug,37,2025-06-14 09:00,65.81,,United States,0.26,paypall,20.24,Accessories,In-store,Not Returned,Royal Mail,Berlin,Low
805605,SKU_1176,T-shirt,-34,2025-06-14 21:00,-94.25,,Italy,1.7045591098069792,paypall,,Furniture,In-store,Not Returned,UPS,,High
239667,SKU_1707,Office Chair,14,2025-06-15 18:00,68.52,,France,0.26,Bank Transfer,6.08,Apparel,In-store,Not Returned,FedEx,London,High
697276,SKU_1051,Headphones,43,2025-06-16 16:00,60.05,,Italy,0.13,Credit Card,9.17,Stationery,In-store,Not Returned,Royal Mail,Amsterdam,Low
330729,SKU_1233,Desk Lamp,-7,2025-06-17 05:00,-25.25,,Belgium,0.27,Bank Transfer,,Electronics,Online,Returned,DHL,,Low
986119,SKU_1728,Wall Clock,-7,2025-06-18 09:00,-18.12,,France,1.653222511031924,Credit Card,,Furniture,In-store,Not Returned,DHL,,Low
629279,SKU_1211,Notebook,-41,2025-06-18 15:00,78.64,,Norway,0.03,Credit Card,,Accessories,In-store,Not Returned,DHL,,High
508551,SKU_1840,Notebook,1,2025-06-19 03:00,11.06,,Netherlands,0.39,paypall,25.26,Stationery,Online,Not Returned,DHL,Paris,Low
108070,SKU_1991,White Mug,-46,2025-06-19 18:00,-13.97,,Norway,1.294462318133098,paypall,,Accessories,In-store,Not Returned,UPS,,Medium
457105,SKU_1211,Desk Lamp,-42,2025-06-19 21:00,-33.95,,Portugal,1.566827327659552,paypall,,Apparel,Online,Not Returned,Royal Mail,,Low
129420,SKU_1439,Wireless Mouse,-38,2025-06-20 03:00,57.51,,Portugal,0.03,paypall,,Apparel,In-store,Not Returned,Royal Mail,,High
868819,SKU_1134,Notebook,-25,2025-06-20 21:00,-48.87,,Australia,1.1593937089594006,paypall,,Stationery,Online,Not Returned,DHL,,Low
168748,SKU_1764,USB Cable,-25,2025-06-21 05:00,-74.81,,Netherlands,1.727310986852925,Bank Transfer,,Stationery,Online,Returned,UPS,,High
897619,SKU_1430,Headphones,-7,2025-06-21 22:00,-92.44,,Netherlands,1.9466820833355396,Credit Card,,Electronics,In-store,Not Returned,DHL,,High
976108,SKU_1484,USB Cable,-48,2025-06-22 12:00,-59.72,,Spain,1.4217366095508508,Bank Transfer,,Apparel,Online,Not Returned,UPS,,Medium
126365,SKU_1838,Wall Clock,-26,2025-06-22 18:00,-47.62,,Spain,1.472980475797402,paypall,,Apparel,In-store,Not Returned,UPS,,High
883540,SKU_1811,Backpack,-46,2025-06-23 03:00,90.57,,Italy,0.23,Credit Card,,Accessories,In-store,Not Returned,Royal Mail,,Low
923397,SKU_1631,Wireless Mouse,39,2025-06-23 17:00,63.73,,United Kingdom,0.41,Bank Transfer,21.58,Apparel,In-store,Not Returned,FedEx,Berlin,High
978624,SKU_1384,Notebook,-9,2025-06-24 07:00,35.43,,United States,0.03,Bank Transfer,,Electronics,In-store,Not Returned,UPS,,High
448355,SKU_1046,Wireless Mouse,-28,2025-06-24 11:00,-21.91,,Belgium,1.99880828804012,Credit Card,,Furniture,In-store,Not Returned,Royal Mail,,Medium
104235,SKU_1381,White Mug,43,2025-06-25 03:00,78.56,,Belgium,0.01,Credit Card,8.56,Electronics,Online,Not Returned,Royal Mail,Amsterdam,High
112015,SKU_1656,T-shirt,-36,2025-06-25 06:00,-95.84,,Germany,0.23,paypall,,Accessories,Online,Not Returned,Royal Mail,,High
231190,SKU_1908,T-shirt,-43,2025-06-25 17:00,-80.61,,United Kingdom,1.9996051880123369,Credit Card,,Accessories,Online,Returned,DHL,,Low
995988,SKU_1512,USB Cable,7,2025-06-25 20:00,95.68,,Norway,0.49,paypall,5.52,Furniture,Online,Not Returned,UPS,Paris,High
442445,SKU_1276,USB Cable,1,2025-06-25 22:00,34.19,,Sweden,0.26,Credit Card,16.04,Stationery,In-store,Not Returned,FedEx,Berlin,Medium
158823,SKU_1525,Office Chair,24,2025-06-26 08:00,19.66,,Australia,0.01,Credit Card,19.44,Accessories,In-store,Returned,Royal Mail,Berlin,Low
773515,SKU_1653,Wireless Mouse,-2,2025-06-26 16:00,-18.21,,Australia,0.02,paypall,,Apparel,Online,Not Returned,DHL,,High
228557,SKU_1125,Blue Pen,22,2025-06-26 22:00,42.79,,Italy,0.48,paypall,12.17,Stationery,Online,Not Returned,Royal Mail,London,Medium
734655,SKU_1910,Office Chair,-18,2025-06-27 04:00,-37.49,,Netherlands,1.8681356672388367,Credit Card,,Electronics,In-store,Not Returned,UPS,,High
516893,SKU_1364,Office Chair,-49,2025-06-27 18:00,94.56,,Belgium,0.39,paypall,,Apparel,In-store,Not Returned,UPS,,Medium
409052,SKU_1054,T-shirt,42,2025-06-27 21:00,30.02,,Germany,0.38,Bank Transfer,7.34,Electronics,Online,Not Returned,UPS,Paris,Medium
740743,SKU_1501,USB Cable,-13,2025-06-27 22:00,-95.35,,Italy,1.5305969586486263,Bank Transfer,,Electronics,Online,Not Returned,UPS,,High
163539,SKU_1891,Wall Clock,-23,2025-06-28 04:00,-89.83,,Spain,1.0824119820313096,paypall,,Electronics,Online,Not Returned,UPS,,Low
531474,SKU_1171,Office Chair,8,2025-06-28 15:00,63.74,80266.0,Italy,0.08,Bank Transfer,27.9,Electronics,In-store,Not Returned,FedEx,London,Low
191607,SKU_1943,Notebook,-26,2025-06-29 01:00,-58.81,,Norway,1.720223493036384,Bank Transfer,,Furniture,In-store,Not Returned,Royal Mail,,Low
476030,SKU_1914,Wall Clock,1,2025-06-29 19:00,8.19,,Australia,0.16,Bank Transfer,10.6,Electronics,Online,Not Returned,FedEx,,High
838284,SKU_1409,USB Cable,2,2025-06-29 21:00,64.77,,Australia,0.08,Bank Transfer,6.66,Electronics,Online,Not Returned,DHL,London,Medium
904938,SKU_1720,Notebook,35,2025-06-29 22:00,53.48,,Italy,0.48,Credit Card,13.44,Apparel,Online,Not Returned,UPS,,High
622133,SKU_1090,Headphones,17,2025-06-30 00:00,15.52,32397.0,Australia,0.05,paypall,19.15,Accessories,Online,Not Returned,FedEx,Amsterdam,Medium
444535,SKU_1964,Notebook,10,2025-06-30 05:00,88.08,,Norway,0.44,Bank Transfer,23.13,Electronics,In-store,Not Returned,Royal Mail,Berlin,High
720348,SKU_1172,Headphones,-11,2025-06-30 13:00,68.3,,Italy,0.48,Bank Transfer,,Electronics,In-store,Not Returned,FedEx,,Medium
910537,SKU_1112,Wall Clock,-22,2025-06-30 21:00,28.15,,Portugal,0.43,Bank Transfer,,Furniture,Online,Not Returned,FedEx,,Medium
316581,SKU_1847,Wireless Mouse,30,2025-07-01 02:00,84.16,,Belgium,0.35,Credit Card,13.78,Electronics,In-store,Returned,UPS,,Low
832531,SKU_1481,Headphones,-16,2025-07-01 05:00,57.67,,Italy,0.08,Credit Card,,Apparel,In-store,Not Returned,DHL,,Medium
907889,SKU_1427,T-shirt,-38,2025-07-01 07:00,81.15,,Portugal,0.41,Bank Transfer,,Stationery,Online,Not Returned,Royal Mail,,Medium
412366,SKU_1184,Backpack,16,2025-07-01 09:00,63.86,,Italy,0.28,Bank Transfer,18.07,Electronics,Online,Not Returned,DHL,London,Low
456001,SKU_1983,Wall Clock,21,2025-07-01 10:00,67.57,,Australia,0.43,paypall,7.87,Apparel,In-store,Not Returned,Royal Mail,Berlin,High
835730,SKU_1816,Blue Pen,-34,2025-07-01 11:00,-71.39,,Italy,1.2851984825393226,Bank Transfer,,Accessories,In-store,Not Returned,Royal Mail,,Medium
857914,SKU_1594,Wall Clock,16,2025-07-01 12:00,41.91,,France,0.18,Credit Card,8.81,Stationery,In-store,Returned,DHL,,High
779595,SKU_1273,Headphones,-30,2025-07-02 13:00,-38.5,,United Kingdom,1.4978139764600746,paypall,,Stationery,In-store,Not Returned,Royal Mail,,Medium
349468,SKU_1003,Notebook,-13,2025-07-03 07:00,-53.78,,Australia,1.7270210119777636,Credit Card,,Furniture,In-store,Not Returned,UPS,,High
678368,SKU_1108,USB Cable,45,2025-07-03 09:00,21.41,,Netherlands,0.17,paypall,7.92,Apparel,Online,Not Returned,FedEx,Rome,High
831759,SKU_1077,Desk Lamp,40,2025-07-03 10:00,83.87,,Spain,0.16,Bank Transfer,28.18,Accessories,Online,Not Returned,Royal Mail,Amsterdam,High
752272,SKU_1738,Blue Pen,3,2025-07-03 14:00,48.49,,Spain,0.31,Bank Transfer,8.49,Apparel,In-store,Not Returned,Royal Mail,Amsterdam,High
299394,SKU_1587,Wall Clock,17,2025-07-04 00:00,34.32,,Sweden,0.26,Credit Card,9.15,Electronics,Online,Not Returned,DHL,Berlin,Medium
296597,SKU_1145,Blue Pen,7,2025-07-04 10:00,79.67,,Netherlands,0.25,Credit Card,17.0,Apparel,In-store,Not Returned,UPS,Paris,Medium
400499,SKU_1040,Headphones,40,2025-07-05 22:00,72.17,,Belgium,0.23,paypall,23.3,Furniture,Online,Returned,FedEx,Berlin,Medium
842692,SKU_1071,Wireless Mouse,28,2025-07-05 23:00,55.92,,France,0.16,Credit Card,18.65,Electronics,In-store,Not Returned,DHL,Amsterdam,Medium
445277,SKU_1238,USB Cable,-16,2025-07-06 08:00,47.01,,France,0.03,Credit Card,,Accessories,In-store,Not Returned,FedEx,,Medium
131041,SKU_1046,White Mug,16,2025-07-06 16:00,94.45,,Spain,0.32,paypall,9.82,Electronics,In-store,Not Returned,UPS,,High
824394,SKU_1366,Desk Lamp,18,2025-07-06 18:00,13.98,,Italy,0.04,Bank Transfer,17.29,Stationery,In-store,Not Returned,DHL,,Low
616391,SKU_1025,Notebook,27,2025-07-06 19:00,59.07,,United States,0.48,paypall,17.82,Accessories,Online,Not Returned,DHL,,Medium
429817,SKU_1421,Notebook,20,2025-07-06 23:00,19.33,,Norway,0.38,Credit Card,16.08,Accessories,Online,Not Returned,Royal Mail,,High
222343,SKU_1997,Backpack,5,2025-07-07 00:00,16.6,,Belgium,0.19,paypall,10.8,Accessories,In-store,Returned,Royal Mail,Amsterdam,Medium
202169,SKU_1638,USB Cable,45,2025-07-07 06:00,84.22,,United States,0.32,Bank Transfer,29.92,Electronics,In-store,Not Returned,DHL,,Low
743428,SKU_1755,Blue Pen,9,2025-07-07 09:00,4.4,,Norway,0.29,paypall,25.14,Accessories,In-store,Not Returned,DHL,Paris,Medium
959182,SKU_1176,Backpack,36,2025-07-07 13:00,99.84,,Belgium,0.01,Bank Transfer,18.16,Furniture,In-store,Not Returned,DHL,Paris,Low
189591,SKU_1526,Headphones,27,2025-07-07 17:00,60.54,,United States,0.12,paypall,22.02,Furniture,In-store,Not Returned,UPS,Paris,High
652832,SKU_1351,USB Cable,34,2025-07-08 05:00,50.83,,United Kingdom,0.49,Bank Transfer,23.59,Stationery,Online,Not Returned,DHL,,High
896855,SKU_1252,White Mug,-32,2025-07-08 15:00,31.21,,France,0.21,Credit Card,,Apparel,Online,Not Returned,Royal Mail,,Medium
875819,SKU_1216,Headphones,-14,2025-07-09 04:00,15.5,,Norway,0.01,Credit Card,,Apparel,In-store,Not Returned,Royal Mail,,Low
966033,SKU_1236,Notebook,26,2025-07-09 06:00,51.14,,Netherlands,0.4,paypall,12.9,Accessories,Online,Not Returned,Royal Mail,,Low
297894,SKU_1943,Notebook,-21,2025-07-09 08:00,-18.62,,Germany,1.1494680411183396,Bank Transfer,,Stationery,Online,Not Returned,FedEx,,Medium
946185,SKU_1071,Desk Lamp,-4,2025-07-10 10:00,-80.35,,Sweden,0.1,Credit Card,,Apparel,Online,Returned,UPS,,Low
444960,SKU_1694,Desk Lamp,43,2025-07-10 16:00,81.19,,Italy,0.01,paypall,13.09,Apparel,In-store,Not Returned,Royal Mail,London,Low
525112,SKU_1577,Wall Clock,14,2025-07-10 19:00,55.26,,United Kingdom,0.37,Credit Card,12.25,Furniture,Online,Not Returned,Royal Mail,,Medium
459892,SKU_1548,USB Cable,11,2025-07-11 01:00,78.4,,Belgium,0.21,paypall,27.16,Accessories,Online,Not Returned,Royal Mail,,High
158697,SKU_1182,Blue Pen,-47,2025-07-11 04:00,-36.14,,Germany,1.412758913547005,paypall,,Accessories,In-store,Not Returned,Royal Mail,,Medium
135903,SKU_1867,USB Cable,-24,2025-07-11 05:00,-7.37,,France,0.36,Bank Transfer,,Stationery,In-store,Not Returned,DHL,,High
298264,SKU_1845,Desk Lamp,-11,2025-07-11 08:00,-30.13,,United States,0.12,Credit Card,,Furniture,Online,Returned,Royal Mail,,Medium
201058,SKU_1108,USB Cable,25,2025-07-11 23:00,48.39,,Netherlands,0.48,Bank Transfer,26.88,Electronics,Online,Not Returned,UPS,Berlin,Medium
175961,SKU_1130,Blue Pen,28,2025-07-12 07:00,43.07,,France,0.36,Bank Transfer,11.12,Stationery,In-store,Not Returned,DHL,Amsterdam,Low
722347,SKU_1424,Backpack,-40,2025-07-12 09:00,35.64,,Germany,0.28,paypall,,Stationery,In-store,Not Returned,DHL,,Medium
449594,SKU_1750,Backpack,42,2025-07-13 07:00,50.25,,Australia,0.09,Bank Transfer,23.92,Apparel,Online,Returned,FedEx,Amsterdam,High
619060,SKU_1509,Wireless Mouse,8,2025-07-14 23:00,26.48,,Germany,0.07,Bank Transfer,13.21,Electronics,Online,Not Returned,Royal Mail,Berlin,High
171220,SKU_1153,Blue Pen,-24,2025-07-15 05:00,-66.39,,Belgium,0.05,Bank Transfer,,Furniture,Online,Not Returned,DHL,,Low
684918,SKU_1439,Office Chair,38,2025-07-16 08:00,72.97,,Spain,0.46,paypall,8.0,Apparel,In-store,Not Returned,FedEx,Berlin,High
781793,SKU_1145,Office Chair,-35,2025-07-16 18:00,4.26,,Sweden,0.33,Bank Transfer,,Accessories,Online,Not Returned,UPS,,High
614744,SKU_1639,Wireless Mouse,-15,2025-07-17 06:00,92.74,,Spain,0.32,paypall,,Apparel,Online,Not Returned,FedEx,,High
279073,SKU_1911,Backpack,29,2025-07-17 18:00,3.5,,Spain,0.03,Credit Card,11.53,Apparel,Online,Not Returned,UPS,Rome,Medium
923865,SKU_1644,Notebook,-37,2025-07-18 06:00,-98.58,,Australia,1.944044461741801,Credit Card,,Furniture,Online,Not Returned,DHL,,Medium
569932,SKU_1476,Notebook,19,2025-07-18 10:00,16.43,,Italy,0.49,Bank Transfer,23.57,Stationery,In-store,Not Returned,Royal Mail,,Low
247052,SKU_1795,Office Chair,-4,2025-07-18 19:00,51.16,,Portugal,0.31,paypall,,Accessories,In-store,Not Returned,DHL,,Medium
379772,SKU_1918,Backpack,-20,2025-07-19 07:00,18.39,,Belgium,0.04,Bank Transfer,,Accessories,Online,Not Returned,UPS,,Low
865588,SKU_1231,Blue Pen,13,2025-07-19 17:00,25.94,,France,0.37,paypall,19.39,Stationery,Online,Not Returned,FedEx,London,Medium
588253,SKU_1100,Office Chair,-42,2025-07-19 18:00,22.31,,United States,0.21,Credit Card,,Furniture,In-store,Not Returned,FedEx,,Low
351796,SKU_1956,Backpack,-42,2025-07-19 20:00,11.03,,France,0.13,Credit Card,,Furniture,In-store,Not Returned,DHL,,Medium
223105,SKU_1735,T-shirt,24,2025-07-20 13:00,66.42,,Netherlands,0.5,paypall,20.9,Stationery,In-store,Not Returned,UPS,Amsterdam,High
473235,SKU_1083,Desk Lamp,-20,2025-07-21 03:00,-88.35,,United States,1.4325079336734765,paypall,,Stationery,In-store,Not Returned,Royal Mail,,Medium
953436,SKU_1683,USB Cable,-2,2025-07-21 11:00,47.78,,United Kingdom,0.17,Credit Card,,Apparel,In-store,Not Returned,UPS,,Low
548262,SKU_1378,Wall Clock,-26,2025-07-22 07:00,1.51,,Sweden,0.19,Bank Transfer,,Accessories,In-store,Not Returned,DHL,,Medium
709099,SKU_1263,Office Chair,36,2025-07-22 08:00,1.02,,Germany,0.14,paypall,21.64,Electronics,In-store,Not Returned,DHL,Amsterdam,High
183094,SKU_1830,Wall Clock,-2,2025-07-22 17:00,52.66,,Spain,0.39,Bank Transfer,,Stationery,Online,Not Returned,FedEx,,Low
578085,SKU_1839,Desk Lamp,-3,2025-07-22 18:00,-87.51,,United Kingdom,0.37,Credit Card,,Stationery,In-store,Not Returned,Royal Mail,,Low
746888,SKU_1549,USB Cable,11,2025-07-23 01:00,56.22,,Belgium,0.14,paypall,15.99,Apparel,Online,Not Returned,FedEx,,High
850494,SKU_1742,Backpack,-4,2025-07-23 05:00,69.69,,Portugal,0.48,paypall,,Furniture,Online,Not Returned,DHL,,Medium
554135,SKU_1855,Wireless Mouse,-18,2025-07-23 06:00,-85.21,,United States,0.24,paypall,,Electronics,In-store,Not Returned,FedEx,,Low
520067,SKU_1656,Office Chair,-18,2025-07-23 14:00,-61.9,,Netherlands,1.714843294134754,Bank Transfer,,Stationery,In-store,Not Returned,UPS,,High
751022,SKU_1063,White Mug,3,2025-07-23 17:00,60.82,,United States,0.07,Bank Transfer,24.85,Accessories,In-store,Not Returned,Royal Mail,,Low
512882,SKU_1892,USB Cable,-32,2025-07-24 19:00,79.89,,Spain,0.01,paypall,,Accessories,Online,Not Returned,FedEx,,Low
932639,SKU_1110,T-shirt,-25,2025-07-25 03:00,87.0,,Portugal,0.26,Bank Transfer,,Stationery,Online,Not Returned,FedEx,,High
787611,SKU_1188,Notebook,10,2025-07-25 08:00,77.59,,Portugal,0.15,Credit Card,25.0,Furniture,In-store,Returned,DHL,Amsterdam,Medium
827174,SKU_1463,Headphones,-6,2025-07-25 20:00,55.95,,United Kingdom,0.26,paypall,,Electronics,In-store,Not Returned,DHL,,Low
661085,SKU_1802,Desk Lamp,-47,2025-07-25 22:00,-82.16,,Italy,1.844281726510241,Bank Transfer,,Furniture,In-store,Not Returned,Royal Mail,,High
905103,SKU_1455,Headphones,32,2025-07-26 16:00,39.27,,Norway,0.23,paypall,7.45,Accessories,In-store,Not Returned,UPS,London,Low
750342,SKU_1526,Wireless Mouse,-33,2025-07-26 20:00,60.46,,Italy,0.33,Bank Transfer,,Apparel,Online,Not Returned,FedEx,,High
698520,SKU_1931,Blue Pen,28,2025-07-26 21:00,30.65,,Portugal,0.34,Credit Card,27.75,Accessories,In-store,Not Returned,FedEx,,Medium
341335,SKU_1876,Desk Lamp,32,2025-07-26 22:00,39.62,,Belgium,0.04,Credit Card,5.63,Apparel,In-store,Not Returned,FedEx,Rome,Medium
961927,SKU_1040,Wireless Mouse,20,2025-07-27 01:00,92.12,,Norway,0.13,paypall,18.8,Apparel,Online,Not Returned,Royal Mail,London,Medium
901815,SKU_1779,Wireless Mouse,32,2025-07-27 04:00,77.69,,France,0.39,paypall,29.02,Electronics,Online,Not Returned,FedEx,Berlin,Medium
672161,SKU_1045,White Mug,-28,2025-07-27 18:00,-29.81,,Portugal,0.04,paypall,,Electronics,Online,Not Returned,FedEx,,Medium
446553,SKU_1509,Office Chair,-7,2025-07-29 03:00,-35.06,,Portugal,1.35322694449717,Bank Transfer,,Stationery,In-store,Returned,UPS,,Medium
239733,SKU_1346,White Mug,-6,2025-07-29 07:00,38.97,,Germany,0.38,paypall,,Electronics,In-store,Not Returned,DHL,,Low
935151,SKU_1675,Backpack,-27,2025-07-29 14:00,-8.66,,Spain,1.7513113545874055,Credit Card,,Accessories,Online,Not Returned,FedEx,,Medium
875872,SKU_1580,Headphones,-6,2025-07-29 18:00,91.85,,Germany,0.17,Bank Transfer,,Furniture,In-store,Not Returned,Royal Mail,,Low
829891,SKU_1209,Office Chair,6,2025-07-30 21:00,15.4,,France,0.46,Credit Card,7.15,Electronics,Online,Not Returned,Royal Mail,Rome,Medium
